loser_id,loser_name,nemesis_id,nemesis_name,n_match_lost
247,Stefano Travaglia,346,Tommy Paul,2
247,Stefano Travaglia,342,Stefano Napolitano,2
247,Stefano Travaglia,352,Tobias Kamke,2
247,Stefano Travaglia,151,Ilya Ivashka,2
247,Stefano Travaglia,148,Ernests Gulbis,2
247,Stefano Travaglia,239,Filip Krajinovic,2
247,Stefano Travaglia,140,Andrea Arnaboldi,2
247,Stefano Travaglia,123,Adrian Mannarino,2
247,Stefano Travaglia,121,Matteo Berrettini,2
247,Stefano Travaglia,173,Andrej Martin,2
247,Stefano Travaglia,209,Frances Tiafoe,2
247,Stefano Travaglia,1090,Andrea Pellegrino,2
247,Stefano Travaglia,166,Pablo Andujar,2
247,Stefano Travaglia,160,Hubert Hurkacz,2
247,Stefano Travaglia,5,Alex De Minaur,2
247,Stefano Travaglia,258,Federico Delbonis,2
247,Stefano Travaglia,248,Luca Vanni,2
248,Luca Vanni,136,Mirza Basic,2
248,Luca Vanni,336,Arthur De Greef,2
248,Luca Vanni,560,Jurgen Zopp,2
248,Luca Vanni,113,Maximilian Marterer,2
248,Luca Vanni,686,Blaz Kavcic,2
248,Luca Vanni,375,Salvatore Caruso,2
248,Luca Vanni,137,Matthias Bachinger,2
248,Luca Vanni,161,Antoine Hoang,2
248,Luca Vanni,148,Ernests Gulbis,2
248,Luca Vanni,198,Daniel Masur,2
249,Henri Laaksonen,756,Filip Peliwo,3
249,Henri Laaksonen,27,Tennys Sandgren,3
249,Henri Laaksonen,620,Mathias Bourgue,3
249,Henri Laaksonen,351,Casper Ruud,3
249,Henri Laaksonen,10,Jordan Thompson,3
249,Henri Laaksonen,257,Mischa Zverev,3
249,Henri Laaksonen,828,Botic van de Zandschulp,3
250,Tatsuma Ito,912,Yuki Bhambri,3
250,Tatsuma Ito,341,Ze Zhang,3
250,Tatsuma Ito,408,Duck Hee Lee,3
250,Tatsuma Ito,360,Soon Woo Kwon,3
250,Tatsuma Ito,20,James Duckworth,3
250,Tatsuma Ito,242,Daniel Evans,3
250,Tatsuma Ito,7,Yasutaka Uchiyama,3
251,Gleb Sakharov,168,Pedro Sousa,3
252,Zhe Li,802,Zhizhen Zhang,4
253,Jack Sock,234,Rafael Nadal,3
253,Jack Sock,129,Dominic Thiem,3
253,Jack Sock,10,Jordan Thompson,3
253,Jack Sock,189,Steve Johnson,3
254,Bernard Tomic,6,Milos Raonic,4
255,Janko Tipsarevic,116,Andreas Seppi,2
255,Janko Tipsarevic,237,Marin Cilic,2
255,Janko Tipsarevic,8,Grigor Dimitrov,2
256,Mikhail Kukushkin,1,Kei Nishikori,6
257,Mischa Zverev,8,Grigor Dimitrov,4
257,Mischa Zverev,235,Roger Federer,4
258,Federico Delbonis,202,Diego Schwartzman,5
259,Feliciano Lopez,208,Lucas Pouille,5
260,Kaia Kanepi,228,Zarina Diyas,2
260,Kaia Kanepi,53,Donna Vekic,2
260,Kaia Kanepi,77,Kateryna Kozlova,2
260,Kaia Kanepi,52,Elise Mertens,2
261,Sofia Kenin,219,Ashleigh Barty,4
261,Sofia Kenin,43,Karolina Pliskova,4
262,Veronika Kudermetova,52,Elise Mertens,4
263,Alize Cornet,214,Dominika Cibulkova,4
263,Alize Cornet,58,Elina Svitolina,4
263,Alize Cornet,279,Victoria Azarenka,4
263,Alize Cornet,43,Karolina Pliskova,4
264,Lara Arruabarrena,211,Su Wei Hsieh,4
265,Venus Williams,49,Johanna Konta,4
266,Clara Burel,290,Shuai Zhang,2
266,Clara Burel,3066,Clara Tauson,2
267,Eugenie Bouchard,453,Nao Hibino,4
268,Shuai Peng,46,Samantha Stosur,3
269,Serena Williams,57,Naomi Osaka,3
270,Natalia Vikhlyantseva,323,Julia Goerges,4
271,Saisai Zheng,280,Qiang Wang,4
271,Saisai Zheng,219,Ashleigh Barty,4
272,Dalila Jakupovic,300,Anna Kalinskaya,4
272,Dalila Jakupovic,642,Tamara Korpatsch,4
273,Iga Swiatek,37,Anett Kontaveit,2
273,Iga Swiatek,222,Simona Halep,2
273,Iga Swiatek,315,Ons Jabeur,2
274,Ana Bogdan,291,Kristyna Pliskova,5
275,Madison Brengle,43,Karolina Pliskova,3
275,Madison Brengle,616,Shelby Rogers,3
275,Madison Brengle,536,Renata Zarazua,3
275,Madison Brengle,925,Elena Vesnina,3
275,Madison Brengle,220,Jelena Ostapenko,3
275,Madison Brengle,326,Caroline Garcia,3
276,Misaki Doi,556,Jessica Pegula,4
276,Misaki Doi,96,Christina Mchale,4
276,Misaki Doi,453,Nao Hibino,4
277,Magda Linette,47,Ajla Tomljanovic,4
277,Magda Linette,322,Alison Riske,4
277,Magda Linette,96,Christina Mchale,4
277,Magda Linette,290,Shuai Zhang,4
277,Magda Linette,453,Nao Hibino,4
278,Laura Siegemund,758,Coco Vandeweghe,3
278,Laura Siegemund,269,Serena Williams,3
279,Victoria Azarenka,50,Sloane Stephens,4
280,Qiang Wang,42,Darya Kasatkina,5
281,Fiona Ferro,280,Qiang Wang,5
282,Bianca Andreescu,37,Anett Kontaveit,2
282,Bianca Andreescu,301,Luksika Kumkhum,2
282,Bianca Andreescu,261,Sofia Kenin,2
282,Bianca Andreescu,263,Alize Cornet,2
282,Bianca Andreescu,456,Quirine Lemoine,2
283,Whitney Osuigwe,695,Ann Li,4
284,Mona Barthel,90,Varvara Lepchenko,3
284,Mona Barthel,294,Irina Camelia Begu,3
285,Anna Karolina Schmiedlova,446,Jasmine Paolini,4
286,Margarita Gasparyan,216,Garbine Muguruza,2
286,Margarita Gasparyan,459,Jana Cepelova,2
286,Margarita Gasparyan,56,Anastasia Potapova,2
286,Margarita Gasparyan,52,Elise Mertens,2
286,Margarita Gasparyan,318,Petra Martic,2
286,Margarita Gasparyan,305,Maria Sakkari,2
286,Margarita Gasparyan,269,Serena Williams,2
286,Margarita Gasparyan,292,Anna Blinkova,2
286,Margarita Gasparyan,279,Victoria Azarenka,2
286,Margarita Gasparyan,210,Camila Giorgi,2
286,Margarita Gasparyan,307,Rebecca Peterson,2
287,Lin Zhu,268,Shuai Peng,4
288,Pauline Parmentier,312,Alison Van Uytvanck,3
288,Pauline Parmentier,217,Ekaterina Alexandrova,3
288,Pauline Parmentier,55,Aliaksandra Sasnovich,3
288,Pauline Parmentier,50,Sloane Stephens,3
288,Pauline Parmentier,52,Elise Mertens,3
289,Madison Keys,221,Angelique Kerber,6
290,Shuai Zhang,49,Johanna Konta,6
291,Kristyna Pliskova,499,Lauren Davis,4
292,Anna Blinkova,228,Zarina Diyas,4
293,Viktoria Kuzmova,323,Julia Goerges,5
294,Irina Camelia Begu,42,Darya Kasatkina,7
295,Belinda Bencic,30,Kristina Mladenovic,4
296,Amanda Anisimova,43,Karolina Pliskova,3
297,Monica Niculescu,311,Caroline Wozniacki,4
297,Monica Niculescu,52,Elise Mertens,4
298,Katie Boulter,78,Allie Kiick,3
298,Katie Boulter,2942,Joanna Garland,3
298,Katie Boulter,45,Marie Bouzkova,3
298,Katie Boulter,57,Naomi Osaka,3
299,Ekaterina Makarova,49,Johanna Konta,3
299,Ekaterina Makarova,51,Kiki Bertens,3
299,Ekaterina Makarova,229,Barbora Zahlavova Strycova,3
299,Ekaterina Makarova,222,Simona Halep,3
300,Anna Kalinskaya,217,Ekaterina Alexandrova,4
300,Anna Kalinskaya,452,Antonia Lottner,4
301,Luksika Kumkhum,280,Qiang Wang,5
302,Yafan Wang,466,Xinyun Han,4
303,Ellen Perez,3267,Alycia Parks,2
303,Ellen Perez,1128,Mayo Hibi,2
303,Ellen Perez,1461,Marie Benoit,2
303,Ellen Perez,3342,Sophia Whittle,2
303,Ellen Perez,748,Xiaodi You,2
303,Ellen Perez,695,Ann Li,2
303,Ellen Perez,84,Nicole Gibbs,2
303,Ellen Perez,274,Ana Bogdan,2
303,Ellen Perez,467,Asia Muhammed,2
303,Ellen Perez,413,Olivia Rogowska,2
303,Ellen Perez,478,Jaimee Fourlis,2
304,Astra Sharma,473,Giulia Gatto Monticone,3
305,Maria Sakkari,37,Anett Kontaveit,4
305,Maria Sakkari,219,Ashleigh Barty,4
305,Maria Sakkari,212,Aryna Sabalenka,4
305,Maria Sakkari,53,Donna Vekic,4
305,Maria Sakkari,49,Johanna Konta,4
306,Maria Sharapova,326,Caroline Garcia,2
306,Maria Sharapova,219,Ashleigh Barty,2
306,Maria Sharapova,222,Simona Halep,2
306,Maria Sharapova,221,Angelique Kerber,2
306,Maria Sharapova,269,Serena Williams,2
307,Rebecca Peterson,47,Ajla Tomljanovic,4
308,Sorana Cirstea,216,Garbine Muguruza,4
308,Sorana Cirstea,37,Anett Kontaveit,4
309,Johanna Larsson,214,Dominika Cibulkova,4
309,Johanna Larsson,213,Timea Bacsinszky,4
310,Vera Lapko,89,Dayana Yastremska,4
311,Caroline Wozniacki,43,Karolina Pliskova,4
311,Caroline Wozniacki,58,Elina Svitolina,4
311,Caroline Wozniacki,220,Jelena Ostapenko,4
312,Alison Van Uytvanck,295,Belinda Bencic,3
312,Alison Van Uytvanck,210,Camila Giorgi,3
312,Alison Van Uytvanck,285,Anna Karolina Schmiedlova,3
312,Alison Van Uytvanck,216,Garbine Muguruza,3
313,Taylor Townsend,324,Sachia Vickery,3
313,Taylor Townsend,437,Jamie Loeb,3
313,Taylor Townsend,222,Simona Halep,3
314,Timea Babos,216,Garbine Muguruza,4
315,Ons Jabeur,261,Sofia Kenin,5
315,Ons Jabeur,217,Ekaterina Alexandrova,5
316,Marketa Vondrousova,219,Ashleigh Barty,4
316,Marketa Vondrousova,318,Petra Martic,4
317,Evgeniya Rodina,94,Viktoriya Tomova,3
317,Evgeniya Rodina,58,Elina Svitolina,3
317,Evgeniya Rodina,275,Madison Brengle,3
317,Evgeniya Rodina,895,Kateryna Bondarenko,3
317,Evgeniya Rodina,288,Pauline Parmentier,3
317,Evgeniya Rodina,284,Mona Barthel,3
317,Evgeniya Rodina,315,Ons Jabeur,3
318,Petra Martic,277,Magda Linette,3
318,Petra Martic,58,Elina Svitolina,3
318,Petra Martic,311,Caroline Wozniacki,3
318,Petra Martic,43,Karolina Pliskova,3
318,Petra Martic,326,Caroline Garcia,3
319,Sara Sorribes Tormo,563,Sara Errani,4
319,Sara Sorribes Tormo,37,Anett Kontaveit,4
320,Kirsten Flipkens,322,Alison Riske,4
321,Anastasia Pavlyuchenkova,220,Jelena Ostapenko,5
321,Anastasia Pavlyuchenkova,214,Dominika Cibulkova,5
322,Alison Riske,43,Karolina Pliskova,6
323,Julia Goerges,229,Barbora Zahlavova Strycova,4
323,Julia Goerges,35,Petra Kvitova,4
324,Sachia Vickery,477,Jana Fett,4
325,Ysaline Bonaventure,463,Myrtille Georges,4
325,Ysaline Bonaventure,312,Alison Van Uytvanck,4
326,Caroline Garcia,222,Simona Halep,7
327,Jessika Ponchet,325,Ysaline Bonaventure,4
328,Paula Badosa,964,Maria Teresa Torro Flor,4
329,Beatriz Haddad Maia,489,Georgina Garcia Perez,3
329,Beatriz Haddad Maia,308,Sorana Cirstea,3
329,Beatriz Haddad Maia,483,Veronica Cepede Royg,3
329,Beatriz Haddad Maia,218,Monica Puig,3
330,Polona Hercog,323,Julia Goerges,4
331,Lorenzo Sonego,106,Marton Fucsovics,3
331,Lorenzo Sonego,28,Taylor Fritz,3
331,Lorenzo Sonego,388,Alessandro Giannessi,3
331,Lorenzo Sonego,163,Roberto Carballes Baena,3
332,Jay Clarke,732,Sumit Nagal,3
332,Jay Clarke,635,Nino Serdarusic,3
332,Jay Clarke,20,James Duckworth,3
333,Yuichi Sugita,408,Duck Hee Lee,4
333,Yuichi Sugita,123,Adrian Mannarino,4
334,Lorenzo Giustino,4494,Timofey Skatov,3
334,Lorenzo Giustino,611,Mario Vilella Martinez,3
334,Lorenzo Giustino,558,Jozef Kovalik,3
334,Lorenzo Giustino,516,Elias Ymer,3
334,Lorenzo Giustino,345,Daniel Elahi Galan,3
334,Lorenzo Giustino,343,Matteo Donati,3
335,Nicola Kuhn,405,Maxime Janvier,2
335,Nicola Kuhn,396,Filip Horansky,2
335,Nicola Kuhn,638,Gianluca Mager,2
335,Nicola Kuhn,610,Steven Diez,2
335,Nicola Kuhn,357,Enrique Lopez Perez,2
335,Nicola Kuhn,686,Blaz Kavcic,2
335,Nicola Kuhn,378,Ernesto Escobedo,2
336,Arthur De Greef,558,Jozef Kovalik,4
337,Corentin Moutet,167,Felix Auger Aliassime,4
338,Pedro Martinez,163,Roberto Carballes Baena,4
339,Aleksandr Nedovyesov,173,Andrej Martin,3
339,Aleksandr Nedovyesov,395,Alexey Vatutin,3
339,Aleksandr Nedovyesov,124,Cem Ilkel,3
339,Aleksandr Nedovyesov,352,Tobias Kamke,3
340,Max Purcell,15,John Millman,5
341,Ze Zhang,339,Aleksandr Nedovyesov,4
342,Stefano Napolitano,609,Tristan Lamasine,3
342,Stefano Napolitano,336,Arthur De Greef,3
342,Stefano Napolitano,590,Gastao Elias,3
342,Stefano Napolitano,204,Guido Andreozzi,3
343,Matteo Donati,138,Marco Trungelliti,4
344,Tallon Griekspoor,373,Tommy Robredo,2
344,Tallon Griekspoor,592,Yannick Hanfmann,2
344,Tallon Griekspoor,567,Mikael Ymer,2
344,Tallon Griekspoor,374,Oscar Otte,2
344,Tallon Griekspoor,248,Luca Vanni,2
344,Tallon Griekspoor,622,Norbert Gombos,2
345,Daniel Elahi Galan,351,Casper Ruud,4
345,Daniel Elahi Galan,542,Emilio Gomez,4
346,Tommy Paul,153,Michael Mmoh,4
347,Roberto Cid,363,Pedja Krstin,5
348,Jurij Rodionov,176,Sebastian Ofner,3
349,Alexander Bublik,2,Daniil Medvedev,5
350,Rogerio Dutra Silva,353,Facundo Bagnis,3
350,Rogerio Dutra Silva,388,Alessandro Giannessi,3
350,Rogerio Dutra Silva,117,Albert Ramos,3
350,Rogerio Dutra Silva,192,Horacio Zeballos,3
350,Rogerio Dutra Silva,258,Federico Delbonis,3
351,Casper Ruud,107,Andrey Rublev,4
351,Casper Ruud,117,Albert Ramos,4
351,Casper Ruud,202,Diego Schwartzman,4
352,Tobias Kamke,154,Ramkumar Ramanathan,3
352,Tobias Kamke,355,Constant Lestienne,3
352,Tobias Kamke,152,Jiri Vesely,3
352,Tobias Kamke,388,Alessandro Giannessi,3
352,Tobias Kamke,249,Henri Laaksonen,3
353,Facundo Bagnis,191,Pablo Cuevas,6
354,Joao Domingues,811,Carlos Taberner,4
355,Constant Lestienne,516,Elias Ymer,5
356,Viktor Galovic,375,Salvatore Caruso,4
356,Viktor Galovic,247,Stefano Travaglia,4
357,Enrique Lopez Perez,638,Gianluca Mager,3
357,Enrique Lopez Perez,363,Pedja Krstin,3
358,Donald Young,23,Ryan Harrison,4
358,Donald Young,1,Kei Nishikori,4
359,Yosuke Watanuki,7,Yasutaka Uchiyama,3
360,Soon Woo Kwon,250,Tatsuma Ito,4
360,Soon Woo Kwon,160,Hubert Hurkacz,4
361,Tim Smyczek,249,Henri Laaksonen,3
361,Tim Smyczek,358,Donald Young,3
361,Tim Smyczek,257,Mischa Zverev,3
361,Tim Smyczek,209,Frances Tiafoe,3
361,Tim Smyczek,153,Michael Mmoh,3
362,Lukas Lacko,114,Damir Dzumhur,3
362,Lukas Lacko,16,Denis Kudla,3
362,Lukas Lacko,245,Lloyd Harris,3
362,Lukas Lacko,169,Egor Gerasimov,3
362,Lukas Lacko,364,Nikola Milojevic,3
362,Lukas Lacko,158,Denis Istomin,3
362,Lukas Lacko,128,Peter Gojowczyk,3
363,Pedja Krstin,258,Federico Delbonis,3
363,Pedja Krstin,140,Andrea Arnaboldi,3
364,Nikola Milojevic,611,Mario Vilella Martinez,4
365,Calvin Hemery,177,Ruben Bemelmans,3
366,Alexander Crnokrak,4622,Francesco Vilardo,1
366,Alexander Crnokrak,20,James Duckworth,1
366,Alexander Crnokrak,5448,Tobias Simon,1
366,Alexander Crnokrak,365,Calvin Hemery,1
366,Alexander Crnokrak,402,Luke Saville,1
366,Alexander Crnokrak,718,Daniel Altmaier,1
366,Alexander Crnokrak,632,Geoffrey Blancaneaux,1
366,Alexander Crnokrak,800,Harry Bourchier,1
366,Alexander Crnokrak,64,Christopher O'Connell,1
367,Quentin Halys,114,Damir Dzumhur,3
368,Kimmer Coppejans,344,Tallon Griekspoor,7
369,Alejandro Davidovich Fokina,236,Alexander Zverev,3
369,Alejandro Davidovich Fokina,202,Diego Schwartzman,3
370,Go Soeda,3445,Yen Hsun Lu,3
370,Go Soeda,340,Max Purcell,3
370,Go Soeda,125,Sergiy Stakhovsky,3
371,Sebastian Korda,241,Mitchell Krueger,2
371,Sebastian Korda,60,Marc Polmans,2
371,Sebastian Korda,124,Cem Ilkel,2
372,Juan Ignacio Londero,63,Cristian Garin,4
373,Tommy Robredo,163,Roberto Carballes Baena,3
374,Oscar Otte,396,Filip Horansky,3
374,Oscar Otte,331,Lorenzo Sonego,3
374,Oscar Otte,575,Cedrik Marcel Stebe,3
375,Salvatore Caruso,369,Alejandro Davidovich Fokina,3
375,Salvatore Caruso,209,Frances Tiafoe,3
375,Salvatore Caruso,258,Federico Delbonis,3
375,Salvatore Caruso,343,Matteo Donati,3
375,Salvatore Caruso,140,Andrea Arnaboldi,3
375,Salvatore Caruso,152,Jiri Vesely,3
375,Salvatore Caruso,101,Marco Cecchinato,3
375,Salvatore Caruso,334,Lorenzo Giustino,3
376,Guilherme Clezar,590,Gastao Elias,6
377,Sergio Gutierrez Ferrol,154,Ramkumar Ramanathan,2
378,Ernesto Escobedo,723,Kevin King,3
378,Ernesto Escobedo,68,Christopher Eubanks,3
379,Blaz Rola,628,Gerald Melzer,4
380,Adam Pavlasek,516,Elias Ymer,2
380,Adam Pavlasek,379,Blaz Rola,2
380,Adam Pavlasek,940,Mikhail Youzhny,2
380,Adam Pavlasek,632,Geoffrey Blancaneaux,2
380,Adam Pavlasek,549,Karim Mohamed Maamoun,2
380,Adam Pavlasek,604,Bernabe Zapata Miralles,2
380,Adam Pavlasek,3443,Laurent Lokoli,2
380,Adam Pavlasek,368,Kimmer Coppejans,2
380,Adam Pavlasek,627,Uladzimir Ignatik,2
380,Adam Pavlasek,243,Kamil Majchrzak,2
380,Adam Pavlasek,173,Andrej Martin,2
381,Mohamed Safwat,164,Prajnesh Gunneswaran,4
382,Zdenek Kolar,334,Lorenzo Giustino,3
382,Zdenek Kolar,199,Roberto Marcora,3
382,Zdenek Kolar,407,Gregoire Barrere,3
382,Zdenek Kolar,380,Adam Pavlasek,3
382,Zdenek Kolar,391,Federico Gaio,3
382,Zdenek Kolar,622,Norbert Gombos,3
383,Dominik Koepfer,182,Pablo Carreno Busta,4
384,Dustin Brown,130,Dennis Novak,3
385,Carlos Berlocq,162,Thiago Monteiro,3
386,Hiroki Moriya,15,John Millman,3
386,Hiroki Moriya,164,Prajnesh Gunneswaran,3
386,Hiroki Moriya,370,Go Soeda,3
386,Hiroki Moriya,682,Andrew Harris,3
387,Rinky Hijikata,575,Cedrik Marcel Stebe,1
387,Rinky Hijikata,345,Daniel Elahi Galan,1
387,Rinky Hijikata,357,Enrique Lopez Perez,1
387,Rinky Hijikata,344,Tallon Griekspoor,1
387,Rinky Hijikata,386,Hiroki Moriya,1
387,Rinky Hijikata,682,Andrew Harris,1
388,Alessandro Giannessi,4,Jeremy Chardy,3
388,Alessandro Giannessi,391,Federico Gaio,3
388,Alessandro Giannessi,101,Marco Cecchinato,3
388,Alessandro Giannessi,163,Roberto Carballes Baena,3
388,Alessandro Giannessi,126,Paolo Lorenzi,3
388,Alessandro Giannessi,168,Pedro Sousa,3
389,Kenny De Schepper,125,Sergiy Stakhovsky,4
390,Kevin Krawietz,384,Dustin Brown,2
390,Kevin Krawietz,1136,Yann Marti,2
390,Kevin Krawietz,334,Lorenzo Giustino,2
390,Kevin Krawietz,738,Danilo Petrovic,2
390,Kevin Krawietz,193,Tim Puetz,2
390,Kevin Krawietz,149,Laslo Djere,2
391,Federico Gaio,180,Marcelo Arevalo,3
391,Federico Gaio,163,Roberto Carballes Baena,3
391,Federico Gaio,375,Salvatore Caruso,3
391,Federico Gaio,22,Aljaz Bedene,3
391,Federico Gaio,170,Daniel Gimeno Traver,3
391,Federico Gaio,149,Laslo Djere,3
392,Adrian Menendez Maceiras,174,Daniel Brands,3
393,Christian Harrison,62,Peter Polansky,4
394,Darian King,153,Michael Mmoh,4
395,Alexey Vatutin,337,Corentin Moutet,3
395,Alexey Vatutin,4582,Vit Kopriva,3
395,Alexey Vatutin,367,Quentin Halys,3
396,Filip Horansky,104,Dusan Lajovic,3
396,Filip Horansky,4547,Lukas Klein,3
396,Filip Horansky,133,Lukas Rosol,3
397,Nicolas Mahut,244,Viktor Troicki,3
397,Nicolas Mahut,122,David Goffin,3
398,Thomaz Bellucci,384,Dustin Brown,5
399,Filippo Baldi,248,Luca Vanni,3
399,Filippo Baldi,247,Stefano Travaglia,3
399,Filippo Baldi,388,Alessandro Giannessi,3
399,Filippo Baldi,199,Roberto Marcora,3
399,Filippo Baldi,635,Nino Serdarusic,3
400,Yannick Maden,331,Lorenzo Sonego,4
401,Mats Moraing,384,Dustin Brown,2
401,Mats Moraing,173,Andrej Martin,2
401,Mats Moraing,796,Aslan Karatsev,2
401,Mats Moraing,175,Brayden Schnur,2
401,Mats Moraing,560,Jurgen Zopp,2
401,Mats Moraing,151,Ilya Ivashka,2
401,Mats Moraing,130,Dennis Novak,2
401,Mats Moraing,355,Constant Lestienne,2
401,Mats Moraing,249,Henri Laaksonen,2
401,Mats Moraing,140,Andrea Arnaboldi,2
402,Luke Saville,5195,Makoto Ochi,3
402,Luke Saville,341,Ze Zhang,3
402,Luke Saville,175,Brayden Schnur,3
403,Noah Rubin,153,Michael Mmoh,3
403,Noah Rubin,28,Taylor Fritz,3
403,Noah Rubin,567,Mikael Ymer,3
403,Noah Rubin,394,Darian King,3
404,Akira Santillan,172,Jason Jung,4
405,Maxime Janvier,124,Cem Ilkel,4
406,Jc Aragone,154,Ramkumar Ramanathan,3
407,Gregoire Barrere,161,Antoine Hoang,3
407,Gregoire Barrere,389,Kenny De Schepper,3
408,Duck Hee Lee,360,Soon Woo Kwon,4
409,Aleksandar Vukic,371,Sebastian Korda,2
409,Aleksandar Vukic,946,Alexander Sarkissian,2
409,Aleksandar Vukic,672,Marcelo Tomas Barrios Vera,2
409,Aleksandar Vukic,243,Kamil Majchrzak,2
409,Aleksandar Vukic,123,Adrian Mannarino,2
410,Vera Zvonareva,260,Kaia Kanepi,3
411,Varvara Flink,83,Sofya Zhuk,3
412,Anastasia Grymalska,1126,Jessica Pieri,2
412,Anastasia Grymalska,2178,Andreea Amalia Rosca,2
412,Anastasia Grymalska,436,Martina Di Giuseppe,2
412,Anastasia Grymalska,233,Tamara Zidansek,2
412,Anastasia Grymalska,780,Katharina Hobgarski,2
412,Anastasia Grymalska,1719,Chi Chi Scholl,2
412,Anastasia Grymalska,2352,Alberta Brianti,2
412,Anastasia Grymalska,421,Kathinka Von Deichmann,2
412,Anastasia Grymalska,2405,Martina Caregaro,2
412,Anastasia Grymalska,694,Isabella Shinikova,2
413,Olivia Rogowska,41,Kimberly Birrell,3
413,Olivia Rogowska,933,Belinda Woolcock,3
414,Katarina Zavatska,81,Olga Danilovic,2
414,Katarina Zavatska,287,Lin Zhu,2
414,Katarina Zavatska,477,Jana Fett,2
414,Katarina Zavatska,292,Anna Blinkova,2
414,Katarina Zavatska,293,Viktoria Kuzmova,2
414,Katarina Zavatska,473,Giulia Gatto Monticone,2
414,Katarina Zavatska,472,Elena Rybakina,2
414,Katarina Zavatska,431,Irina Maria Bara,2
414,Katarina Zavatska,423,Jil Belen Teichmann,2
414,Katarina Zavatska,89,Dayana Yastremska,2
414,Katarina Zavatska,215,Tatjana Maria,2
414,Katarina Zavatska,273,Iga Swiatek,2
414,Katarina Zavatska,262,Veronika Kudermetova,2
415,Irina Khromacheva,430,Valentini Grammatikopoulou,3
416,Barbara Haas,483,Veronica Cepede Royg,2
416,Barbara Haas,965,Daniela Seguel,2
416,Barbara Haas,457,Vitalia Diatchenko,2
416,Barbara Haas,433,Tereza Smitkova,2
416,Barbara Haas,314,Timea Babos,2
416,Barbara Haas,262,Veronika Kudermetova,2
416,Barbara Haas,777,Julia Grabher,2
416,Barbara Haas,76,Bernarda Pera,2
416,Barbara Haas,86,Yanina Wickmayer,2
416,Barbara Haas,1890,Jesika Maleckova,2
416,Barbara Haas,1101,Katarzyna Piter,2
416,Barbara Haas,211,Su Wei Hsieh,2
416,Barbara Haas,294,Irina Camelia Begu,2
416,Barbara Haas,704,Cagla Buyukakcay,2
416,Barbara Haas,701,Anna Bondar,2
416,Barbara Haas,601,Cristiana Ferrando,2
416,Barbara Haas,642,Tamara Korpatsch,2
416,Barbara Haas,648,Greetje Minnen,2
417,Pemra Ozgen,461,Lesley Kerkhove,4
418,Olga Govortsova,97,Aleksandra Krunic,4
419,Silvia Soler Espinosa,89,Dayana Yastremska,3
419,Silvia Soler Espinosa,284,Mona Barthel,3
420,Kaylah Mcphee,1199,Alison Bai,2
420,Kaylah Mcphee,1309,Zuzana Zlochova,2
420,Kaylah Mcphee,425,Gabriella Taylor,2
420,Kaylah Mcphee,74,Naiktha Bains,2
420,Kaylah Mcphee,438,Ludmilla Samsonova,2
420,Kaylah Mcphee,1177,Ya Hsuan Lee,2
420,Kaylah Mcphee,231,Eri Hozumi,2
420,Kaylah Mcphee,227,Maddison Inglis,2
421,Kathinka Von Deichmann,479,Tereza Mrdeza,4
422,Olga Doroshina,2204,Alba Carrillo Marin,3
423,Jil Belen Teichmann,328,Paula Badosa,3
423,Jil Belen Teichmann,308,Sorana Cirstea,3
423,Jil Belen Teichmann,642,Tamara Korpatsch,3
423,Jil Belen Teichmann,56,Anastasia Potapova,3
424,Kristie Ahn,52,Elise Mertens,3
424,Kristie Ahn,307,Rebecca Peterson,3
424,Kristie Ahn,483,Veronica Cepede Royg,3
425,Gabriella Taylor,1099,Manon Arcangioli,2
425,Gabriella Taylor,1119,Katy Dunne,2
425,Gabriella Taylor,85,Zoe Hives,2
426,Paula Ormaechea,639,Alize Lim,2
426,Paula Ormaechea,1091,Federica Di Sarra,2
426,Paula Ormaechea,2301,Claudia Giovine,2
426,Paula Ormaechea,658,Dalma Galfi,2
426,Paula Ormaechea,441,Aliona Bolsova,2
426,Paula Ormaechea,1588,Paula Cristina Goncalves,2
426,Paula Ormaechea,2138,Suzan Lamens,2
426,Paula Ormaechea,469,Shilin Xu,2
427,Na Lae Han,287,Lin Zhu,7
428,Elitsa Kostova,780,Katharina Hobgarski,3
428,Elitsa Kostova,431,Irina Maria Bara,3
428,Elitsa Kostova,485,Arantxa Rus,3
428,Elitsa Kostova,704,Cagla Buyukakcay,3
